code,lat,lon
YIMP,-25.1538,133.5797
YIMT,-27.7417,140.7450
YIN,43.9558,81.3303
YING,-24.9970,148.3333
YINJ,-25.8510,148.5497
YINN,-27.6976,140.7395
YINO,-29.7738,151.1660
YINV,-18.0052,140.5355
YINW,-17.8411,129.6430
YIO,72.6895,-77.9689
YIP,42.2379,-83.5304
YIS,-5.1097,143.9177
YISD,-24.2163,144.6263
YISF,-24.2583,144.4250
YISV,-15.3833,131.2670
YITT,-36.5139,147.3590
YIV,53.8572,-94.6536
YIVE,-38.6127,145.7335
YIVL,-29.8883,151.1440
YIVO,-32.8824,144.3107
YIW,29.3421,120.0312
YJA,52.9964,-118.0602
YJAB,-12.6581,132.8946
YJAC,-30.9010,132.1837
YJAK,-27.6383,142.4080
YJAM,-25.8500,127.6830
YJBO,-37.8577,146.9175
YJBY,-35.1458,150.6963
YJCO,-42.3683,147.3361
YJDA,-24.8380,143.0620
YJEM,-32.5232,147.5798
YJER,-35.3730,145.7232
YJEY,-29.4080,121.2712
YJF,60.2358,-123.4690
YJGP,-33.9182,118.9045
YJIG,-23.3667,120.7830
YJIN,-36.4291,148.5997
YJLC,-20.6683,141.7230
YJN,45.2944,-73.2811
YJNB,-30.3027,115.0556
YJNK,-22.9500,135.7330
YJNY,-16.5000,144.4000
YJP,53.3192,-117.7530
YJRO,-23.5852,146.1330
YJS,41.9071,128.4098
YJST,-33.1921,138.6155
YJT,48.5434,-58.5529
YJUK,-24.3707,128.7393
YJUN,-26.4217,120.5770
YJUR,-30.3027,115.0556
YJVM,-22.6333,136.2670
YJVS,-22.9133,136.1200
YJWB,-15.7333,144.2670
YKA,50.7030,-120.4486
YKAE,-30.3600,117.1216
YKAJ,-20.0333,140.0330
YKAL,-14.2878,126.6332
YKAN,-30.8998,124.8621
YKAP,-34.2470,138.9141
YKAR,-29.2172,116.6872
YKAT,-33.6678,150.3227
YKAY,-30.6793,142.5371
YKBA,-22.1572,116.1562
YKBG,-30.8406,119.5290
YKBL,-31.1907,121.5978
YKBN,-28.0893,152.8465
YKBR,-27.6928,114.2592
YKBS,-17.3986,124.3556
YKBY,-32.8366,134.2930
YKC,58.2361,-103.6780
YKCA,-24.2602,131.4889
YKCK,-39.8488,147.8580
YKCS,-24.4213,131.8195
YKD,44.2014,-81.6067
YKDD,-22.5043,119.0768
YKDI,-33.9696,137.6597
YKDL,-32.0239,134.8610
YKDM,-16.1167,130.9530
YKDN,-32.4674,118.2699
YKE,54.9153,-94.7981
YKEB,-31.6168,117.7188
YKEL,-30.6550,151.6380
YKEN,-26.3333,132.4670
YKEP,-30.8911,150.5261
YKER,-35.7514,143.9390
YKF,43.4608,-80.3786
YKFC,-17.8495,138.2887
YKG,60.0272,-69.9992
YKGA,-30.9144,135.3073
YKH,40.5425,122.3586
YKHA,-36.2159,148.1137
YKHG,-14.3853,132.3931
YKIA,-17.2417,136.1750
YKIC,-22.8110,127.7344
YKID,-18.8700,144.1730
YKIG,-36.8233,139.8750
YKII,-39.8775,143.8780
YKIL,-16.4317,129.6150
YKIR,-17.7792,129.2100
YKIU,-23.0889,149.4319
YKJ,57.2561,-105.6180
YKK,53.8000,-130.4330
YKKG,-17.4319,130.8080
YKKH,-31.2917,135.2420
YKKN,-34.3789,116.3224
YKL,54.8053,-66.8053
YKLA,-15.8885,142.4395
YKLB,-15.3189,143.9550
YKLC,-16.1250,123.7350
YKLE,-16.2500,131.7470
YKLG,-15.2028,143.8502
YKLL,-21.7500,138.8830
YKLN,-15.4000,143.5000
YKLR,-27.7167,138.2620
YKM,46.5682,-120.5440
YKMB,-17.4567,140.8300
YKML,-19.3750,140.0570
YKMP,-31.0723,152.7653
YKN,42.9167,-97.3859
YKNG,-33.6994,117.6570
YKNM,-26.2746,117.7890
YKNP,-31.1235,117.9060
YKNT,-23.2650,129.3870
YKNV,-36.3409,141.2680
YKO,37.5497,44.2381
YKOA,-28.6298,150.5402
YKOG,-36.0000,142.2170
YKOJ,-33.7625,117.1366
YKOK,-29.3433,121.4932
YKOL,-32.4158,136.2980
YKOW,-15.4854,141.7526
YKPR,-14.8900,144.2200
YKQ,51.4733,-78.7583
YKRV,-13.7439,142.1310
YKRY,-26.5811,151.8399
YKS,50.5980,-120.3086
YKSC,-35.7139,137.5210
YKT,52.6076,-128.5218
YKTA,-36.1798,144.5250
YKTH,-36.1151,140.2522
YKTN,-37.2263,144.4473
YKU,53.8056,-78.9169
YKUB,-10.2265,142.2196
YKUR,-20.5100,134.6706
YKUW,-38.0500,143.1500
YKUY,-28.2218,148.5781
YKWA,-23.7811,120.1350
YKWG,-31.7850,135.6380
YKWR,-38.1689,145.4867
YKX,48.2103,-79.9814
YKY,51.5175,-109.1810
YKYB,-36.3325,144.9721
YKYN,-21.5988,141.9429
YLAE,-13.1131,130.4991
YLAG,-42.8869,147.9549
YLAH,-18.5745,138.5861
YLAK,-20.6809,148.6303
YLAM,-26.9133,134.0580
YLAN,-31.4424,142.1378
YLAO,-35.3667,140.5500
YLAW,-28.0918,120.5385
YLB,54.7703,-112.0320
YLBA,-22.0039,146.3639
YLBD,-16.5153,122.9235
YLBG,-23.2433,131.2600
YLBO,-37.6833,142.8830
YLC,62.8483,-69.8779
YLCG,-33.2828,146.3754
YLCS,-36.8150,145.3480
YLD,47.8200,-83.3467
YLDB,-40.1958,148.2446
YLDO,-25.1000,116.9000
YLE,63.1317,-117.2460
YLEA,-29.9700,114.9831
YLEC,-30.5983,138.4260
YLED,-37.9212,144.1031
YLEE,-34.4998,146.4466
YLEG,-38.4965,145.8606
YLEO,-28.8781,121.3150
YLET,-37.8528,147.9512
YLEV,-12.4989,135.8060
YLFD,-14.9207,144.2030
YLG,-28.3553,116.6840
YLGA,-22.1072,118.4710
YLGB,-18.6868,121.8113
YLGC,-33.1069,118.3894
YLGD,-41.6912,147.1433
YLGL,-22.5000,146.6670
YLGN,-30.9408,127.0288
YLGU,-15.2154,129.4486
YLH,52.1956,-87.9342
YLHI,-31.5382,159.0755
YLHL,-41.3333,146.5000
YLHR,-12.7869,143.3050
YLHS,-19.1958,144.3710
YLI,64.0547,24.7253
YLIL,-37.6930,145.3670
YLIM,-17.2356,129.8820
YLIN,-20.4536,149.0400
YLIS,-28.8307,153.2584
YLJ,54.1253,-108.5230
YLK,44.4851,-79.5547
YLKD,-18.9105,144.9968
YLKE,-37.8527,147.9580
YLKG,-33.0792,119.7660
YLKN,-20.9807,137.9178
YLKS,-31.7149,152.7243
YLL,53.3092,-110.0730
YLLA,-29.7983,133.3450
YLLC,-25.5579,134.0711
YLLD,-25.5333,145.7670
YLLE,-27.4056,141.8095
YLLR,-35.9833,143.8000
YLLT,-34.5160,138.4265
YLLV,-14.4833,143.6670
YLMB,-31.1000,149.9330
YLMQ,-33.0660,151.6463
YLMU,-33.7458,143.0013
YLND,-15.8412,144.8491
YLNR,-24.9313,116.9669
YLOC,-20.7583,121.0170
YLOD,-36.8142,145.4658
YLOH,-30.5314,145.1284
YLOK,-33.5442,135.6930
YLOR,-18.9933,139.9070
YLOU,-18.7167,126.7170
YLOV,-17.0483,141.3760
YLOX,-34.4750,140.6630
YLOY,-38.1083,145.7780
YLP,50.2869,-64.1528
YLQ,47.4097,-72.7889
YLR,56.5133,-99.9853
YLRA,-15.5605,144.4514
YLRD,-29.4529,147.9771
YLRE,-23.4342,144.2800
YLRG,-26.2314,121.5585
YLRN,-22.5333,143.5170
YLRS,-15.1828,144.3455
YLS,49.0303,-77.0172
YLSK,-32.6663,151.4202
YLSM,-37.9333,143.3500
YLSS,-25.0500,146.2670
YLST,-27.8433,120.7030
YLSY,-27.0183,129.8850
YLT,-6.0900,147.0117
YLTN,-28.6143,122.4287
YLTT,-24.1129,152.7156
YLTV,-38.2110,146.4708
YLU,-3.9292,142.2045
YLUC,-22.4667,136.2670
YLUI,-36.9717,140.3520
YLUL,-31.6434,140.5129
YLUW,-34.0210,115.0645
YLV,40.6319,47.1419
YLVB,-38.0333,144.3330
YLVD,-31.7333,135.0270
YLVK,-19.3186,146.7707
YLVY,-32.7196,119.5058
YLW,49.9561,-119.3780
YLWY,-26.9450,120.4700
YLX,22.4330,110.1200
YLY,49.1008,-122.6310
YLYD,-26.8273,151.2301
YLYK,-34.6183,138.9114
YLYN,-23.6413,115.2354
YLZI,-14.6733,145.4546
YMA,63.6164,-135.8680
YMAA,-9.9502,142.1952
YMAC,-27.2617,135.6380
YMAD,-31.8878,127.0256
YMAE,-9.9151,144.0546
YMAG,-35.0468,142.8617
YMAI,-28.9868,134.3914
YMAK,-28.9289,134.3285
YMAP,-12.2553,135.4445
YMAU,-24.3017,116.9067
YMAV,-38.0403,144.4672
YMAY,-36.0668,146.9591
YMB,50.1225,-120.7454
YMBA,-17.0703,145.4242
YMBD,-35.0662,139.2273
YMBL,-21.1633,119.8330
YMBT,-36.7316,147.1689
YMBU,-37.0331,143.7090
YMBX,-31.8672,127.8540
YMBZ,-25.1698,132.6431
YMCE,-25.1000,117.5830
YMCF,-27.3502,151.5158
YMCK,-21.2814,141.2983
YMCL,-21.3872,147.3313
YMCO,-37.5983,149.7200
YMCR,-22.1000,137.9830
YMCS,-20.0131,146.4837
YMCT,-37.5836,140.3660
YMCU,-27.4700,120.9170
YMDA,-25.5917,151.3170
YMDB,-20.5095,118.0595
YMDG,-32.5648,149.6095
YMDI,-19.7380,120.8382
YMDK,-23.0333,134.6830
YMDN,-31.5220,118.3221
YMDR,-21.9931,115.0531
YMDS,-22.4440,135.1990
YMDT,-31.8267,128.2300
YMDV,-26.1667,129.1330
YMDW,-16.2233,144.7030
YMDY,-12.8900,131.9080
YMDZ,-21.2101,115.9624
YME,48.8569,-67.4533
YMEB,-30.1786,135.6736
YMED,-32.3667,142.4050
YMEI,-23.9767,131.5620
YMEK,-26.6117,118.5480
YMEL,-37.6218,144.5651
YMEM,-24.0026,148.7137
YMEN,-37.7281,144.9020
YMEO,-36.9677,145.7076
YMEP,-13.7245,142.4114
YMER,-36.9086,149.9010
YMES,-38.0989,147.1490
YMEU,-13.0649,142.4536
YMEW,-29.2681,115.4430
YMEY,-31.1000,149.9170
YMF,48.8922,-123.3922
YMFD,-37.0739,146.1207
YMG,49.0839,-85.8606
YMGB,-12.0944,134.8940
YMGD,-12.0561,134.2340
YMGG,-30.2274,133.9883
YMGI,-28.9666,149.0530
YMGN,-31.4597,137.1744
YMGO,-27.3667,116.4170
YMGR,-18.6217,126.8830
YMGS,-28.7896,122.0383
YMGT,-33.9306,115.1000
YMGV,-14.7757,143.5047
YMH,52.3028,-55.8474
YMHB,-42.8370,147.5130
YMHL,-32.1128,119.7657
YMHO,-17.0519,125.7125
YMHT,-16.8233,124.9138
YMHU,-16.4425,136.0840
YMHW,-26.5117,142.2830
YMIA,-34.2292,142.0860
YMIB,-27.3297,133.3028
YMIG,-34.4502,150.4974
YMIJ,-11.1601,132.5395
YMIK,-29.9709,136.0746
YMIL,-25.0833,118.3330
YMIN,-34.7438,137.5291
YMIP,-14.7908,125.8257
YMIR,-17.3289,141.8860
YMIS,-26.4000,120.9500
YMIT,-26.4833,147.9370
YMIV,-32.4442,136.0690
YMIX,-23.9067,114.7649
YMJ,50.3303,-105.5590
YMJE,-24.6342,116.9438
YMJM,-34.2653,116.1400
YMK,-3.5850,142.6285
YMKA,-14.9288,133.1355
YMKB,-30.9185,118.2548
YMKT,-12.6101,131.0533
YML,-5.1441,144.5956
YMLA,-20.8833,118.0330
YMLC,-41.5333,146.3330
YMLD,-34.3912,137.7077
YMLK,-18.1833,145.1670
YMLL,-19.8583,141.5620
YMLN,-30.2030,143.2176
YMLR,-29.2467,137.9100
YMLS,-26.8064,150.1690
YMLT,-41.5449,147.2108
YMLX,-27.5833,121.7830
YMM,56.6533,-111.2220
YMMB,-37.9778,145.0998
YMMI,-28.7053,121.8910
YMML,-37.6707,144.8379
YMMN,-27.8601,151.2720
YMMO,-36.0745,144.7645
YMMT,-26.9333,143.3170
YMMU,-22.8014,148.7068
YMN,-3.9670,142.2912
YMNA,-22.2750,132.2170
YMNB,-28.2333,135.0000
YMND,-32.7013,151.4929
YMNE,-27.2873,120.5549
YMNF,-26.4500,116.5500
YMNG,-36.8883,145.1840
YMNK,-24.8167,140.5330
YMNN,-22.1417,132.0700
YMNO,-23.3692,143.8948
YMNP,-29.5917,139.0520
YMNS,-22.6247,135.0345
YMNT,-17.3936,126.2290
YMNW,-28.7633,122.4383
YMNX,-28.9128,121.7988
YMNY,-25.3583,141.4330
YMO,51.2911,-80.6078
YMOD,-38.2600,144.0928
YMOE,-31.9661,135.8750
YMOG,-28.1161,117.8420
YMOM,-35.0584,144.0213
YMOO,-25.2500,140.9830
YMOR,-29.4989,149.8450
YMOT,-12.4442,142.6380
YMOU,-24.6117,149.9950
YMP,50.5735,-127.0277
YMPA,-32.8433,135.1450
YMPC,-37.9322,144.7530
YMPE,-20.5246,146.7893
YMPH,-37.9029,143.1775
YMPK,-23.3583,133.0040
YMQA,-22.8058,137.2510
YMRA,-30.1633,131.6250
YMRB,-22.0578,148.0770
YMRE,-29.6633,138.0650
YMRG,-26.2531,151.9303
YMRO,-30.6849,115.9821
YMRS,-27.9333,121.3000
YMRT,-17.7059,145.1482
YMRW,-29.2017,116.0220
YMRY,-35.8978,150.1440
YMS,-5.8938,-76.1182
YMSF,-16.9783,130.5550
YMSK,-22.1878,134.1716
YMSO,-31.3900,151.4100
YMSP,-18.1316,144.2881
YMSS,-26.8902,115.9608
YMST,-21.6238,117.0813
YMT,49.7719,-74.5281
YMTA,-18.8093,137.0815
YMTB,-22.5833,144.5330
YMTC,-28.8270,134.3521
YMTG,-37.7444,140.7806
YMTI,-16.6625,139.1780
YMTJ,-16.6453,131.7581
YMTO,-24.8923,151.1018
YMTP,-34.1367,135.3380
YMTW,-31.4736,139.1110
YMTX,-26.0617,135.2470
YMTZ,-16.4007,126.1161
YMU,50.0714,-124.9836
YMUA,-24.8817,151.9144
YMUC,-20.6589,120.0670
YMUE,-12.0977,132.8885
YMUG,-28.0092,138.6570
YMUK,-28.3478,138.6500
YMUL,-32.5083,115.8420
YMUP,-25.8600,131.6500
YMUR,-28.3317,153.4130
YMUS,-24.4105,147.2456
YMUX,-26.3667,117.3330
YMV,71.3242,-79.3569
YMVH,-31.4657,119.5308
YMVM,-33.2851,151.2127
YMVN,-26.3988,147.1250
YMVR,-24.2245,118.2516
YMVY,-14.0833,133.8170
YMW,46.2728,-75.9906
YMWA,-28.4750,115.5170
YMWE,-22.7372,132.1510
YMWM,-37.2955,142.6034
YMWO,-31.7183,136.4330
YMWT,-29.9069,139.7650
YMWX,-23.3637,139.6497
YMX,45.6795,-74.0387
YMYB,-25.5135,152.7136
YMYH,-16.9667,135.7830
YMYI,-25.1018,119.7628
YMYR,-18.1240,124.2703
YMYT,-28.5827,140.3033
YMYU,-33.7893,121.9568
YMYV,-24.6480,134.0264
YMYW,-21.0483,134.6830
YMYY,-15.0471,143.7578
YMZI,-29.6858,121.0278
YNA,50.1901,-61.7890
YNAA,-30.6731,152.9842
YNAB,-12.3083,133.3130
YNAN,-26.6892,151.9884
YNAP,-27.5492,141.1584
YNAR,-34.7022,146.5120
YNAU,-34.0333,115.7330
YNB,24.1442,38.0634
YNBO,-21.7022,148.6944
YNBR,-30.3192,149.8270
YNC,53.0106,-78.8311
YNCD,-27.8099,142.5936
YNCS,-25.6799,134.8386
YNCW,-17.3349,133.4398
YND,45.5217,-75.5636
YNDG,-33.1043,119.0181
YNDR,-31.7800,132.2230
YNDS,-21.0906,146.1526
YNE,53.9583,-97.8442
YNES,-17.3000,129.2830
YNG,41.2607,-80.6791
YNGB,-36.7383,145.1250
YNGU,-14.7228,134.7470
YNGW,-36.7885,145.0397
YNH,56.0351,-121.9783
YNHL,-36.3101,141.6434
YNHP,-28.3420,114.7170
YNHS,-30.6731,152.9842
YNHV,-22.7283,131.1450
YNIC,-18.0500,128.9000
YNIG,-32.5219,136.4940
YNIN,-35.7010,139.3455
YNJ,42.8828,129.4510
YNKA,-18.4947,124.8520
YNKR,-15.5780,130.4760
YNL,58.2767,-104.0820
YNM,49.7617,-77.8028
YNMN,-19.2000,145.7730
YNNG,-38.0674,145.5756
YNNT,-22.5372,115.4926
YNO,52.4900,-92.9711
YNOC,-27.7193,142.7078
YNOF,-19.3333,138.3330
YNON,-32.2833,123.6670
YNOO,-28.0425,143.5589
YNOR,-34.2488,144.3520
YNOV,-31.8459,123.1922
YNP,55.9139,-61.1844
YNPA,-28.4823,135.9125
YNPB,-22.5312,132.7632
YNPD,-17.3192,124.8216
YNPE,-10.9462,142.4551
YNPU,-30.6033,138.9480
YNRB,-32.1075,118.4071
YNRC,-36.9853,140.7250
YNRG,-32.9300,117.0800
YNRL,-28.5500,141.9170
YNRM,-32.2147,148.2250
YNRN,-25.6813,150.8589
YNRR,-22.6453,130.5650
YNRV,-33.7972,120.2080
YNS,51.6911,-76.1356
YNSH,-26.4232,153.0649
YNSM,-32.2030,121.7581
YNT,37.6597,120.9781
YNTI,-28.2998,113.5958
YNTM,-31.6278,116.6870
YNTN,-17.6841,141.0697
YNUB,-31.4417,130.9020
YNUD,-22.3919,117.3762
YNUE,-23.9833,135.4000
YNUJ,-17.9667,137.9330
YNUL,-21.9133,120.1980
YNUM,-14.2717,135.7170
YNUT,-15.8074,134.1459
YNVE,-36.9209,143.0911
YNVL,-35.7833,143.7000
YNWL,-30.8393,135.2978
YNWN,-23.4178,119.8030
YNWT,-23.2288,132.6294
YNX,63.5936,-110.9060
YNY,38.0605,128.6698
YNYG,-23.0333,115.0330
YNYM,-32.0540,146.3123
YNYN,-31.5506,147.2030
YNYP,-26.1880,130.1923
YNZ,33.4283,120.2054
YOA,64.6989,-110.6150
YOAD,-25.3833,135.4170
YOAP,-16.4454,123.0684
YOAS,-34.0841,150.5596
YOAY,-23.0573,148.4958
YOBN,-21.2348,139.0332
YOBR,-31.9653,152.5910
YOC,67.5706,-139.8390
YOD,54.4050,-110.2790
YODA,-30.4567,131.8230
YODL,-25.3500,142.6330
YOE,55.7094,-117.0940
YOEN,-12.3250,133.0060
YOG,51.6586,-85.9017
YOH,54.9333,-95.2789
YOI,52.2219,-76.6119
YOIT,-22.0629,144.1390
YOJ,58.6214,-117.1650
YOKE,-22.2989,145.9836
YOKH,-31.6660,137.0361
YOKV,-29.5167,130.8670
YOL,9.2576,12.4304
YOLA,-38.2867,143.6800
YOLD,-30.4839,136.8767
YOLW,-21.6702,115.1149
YOLY,-31.0133,147.7110
YOMI,-28.7604,141.2088
YOMO,-37.1066,147.6066
YON,-8.5289,147.4603
YOO,43.9228,-78.8950
YOOD,-27.5625,135.4429
YOOK,-30.6183,130.4060
YOOM,-28.0994,140.1970
YOOO,-16.3333,131.5000
YOP,-38.3478,-60.2761
YOQ,27.0143,-107.5352
YORA,-31.6914,126.5905
YORB,-37.7900,148.6100
YORC,-24.9594,153.3150
YORG,-33.3820,149.1313
YORL,-33.7833,122.9500
YORR,-32.7910,138.6721
YORT,-21.9058,136.0690
YORV,-17.3408,128.9120
YORW,-29.1992,121.4380
YOS,44.5903,-80.8375
YOSB,-22.0817,140.5550
YOSN,-23.8174,150.8181
YOTN,-17.4428,144.6467
YOUN,-28.6150,118.8420
YOUY,-35.0888,142.3548
YOW,45.3225,-75.6692
YPA,53.2142,-105.6730
YPAC,-25.2411,152.5428
YPAD,-34.9475,138.5334
YPAG,-32.5069,137.7170
YPAM,-18.7553,146.5810
YPAS,-30.2942,142.1376
YPAY,-23.2467,131.9030
YPB,49.3219,-124.9310
YPBH,-38.6072,142.9038
YPBO,-23.1711,117.7450
YPC,69.3608,-124.0755
YPCC,-12.1922,96.8341
YPCE,-33.3733,142.5864
YPCH,-35.3699,142.1939
YPCM,-11.7624,130.8809
YPCS,-28.2000,120.4330
YPD,45.2575,-79.8297
YPDA,-35.8070,137.2640
YPDI,-26.1222,139.4035
YPDN,-12.4150,130.8818
YPDO,-20.1194,119.5719
YPDY,-36.6167,140.4830
YPE,56.2269,-117.4470
YPEA,-31.6678,116.0150
YPED,-34.7057,138.6156
YPEF,-37.5116,144.7003
YPEN,-28.8291,118.8310
YPEP,-14.1442,130.0910
YPFL,-33.0221,115.7022
YPFT,-36.2283,149.1499
YPG,49.9031,-98.2738
YPGH,-16.8205,131.2056
YPGV,-12.2694,136.8180
YPH,58.4719,-78.0769
YPHS,-22.3870,133.0602
YPHU,-11.6910,130.1978
YPIN,-15.6667,143.5500
YPIR,-33.2389,137.9950
YPIX,-27.1889,116.2824
YPIY,-32.5400,117.0730
YPJ,59.2967,-69.5997
YPJI,-29.4265,116.2838
YPJT,-32.0975,115.8810
YPKA,-20.7122,116.7730
YPKE,-28.2500,135.9000
YPKG,-30.7915,121.4646
YPKH,-32.7312,148.2110
YPKI,-30.4000,136.3920
YPKL,-36.9981,145.0642
YPKS,-33.1314,148.2390
YPKT,-14.2497,129.5295
YPKU,-15.7781,128.7080
YPL,51.4464,-90.2142
YPLC,-34.6053,135.8800
YPLG,-30.3667,148.8830
YPLI,-29.4459,153.2706
YPLL,-25.6113,118.6967
YPLM,-22.2352,114.0900
YPLU,-25.3333,119.4250
YPM,51.8197,-93.9733
YPMB,-32.0533,139.8720
YPME,-12.8333,130.9330
YPMH,-29.7160,135.5244
YPML,-37.2311,142.6765
YPMP,-14.8965,141.6091
YPMQ,-31.4358,152.8630
YPN,49.8364,-64.2886
YPNA,-18.0384,144.8833
YPNC,-13.8259,131.8458
YPNG,-31.9167,133.0000
YPNI,-26.5239,122.8114
YPNN,-35.2533,140.9430
YPNW,-21.6287,116.3193
YPO,54.9879,-85.4426
YPOD,-38.3181,141.4710
YPOK,-36.7177,146.8900
YPOP,-29.7759,122.2689
YPP,5.1875,-72.3194
YPPD,-20.3828,118.6298
YPPF,-34.7933,138.6330
YPPH,-31.9403,115.9670
YPQ,44.2323,-78.3621
YPR,54.2861,-130.4450
YPRA,-36.3072,144.1390
YPRE,-31.4769,149.9030
YPS,45.6567,-61.3681
YPSH,-35.7558,137.9629
YPSI,-40.4999,148.3383
YPT,49.6238,-124.0249
YPTB,-33.0050,138.8580
YPTJ,-24.6189,126.3270
YPTN,-14.5211,132.3780
YPUA,-14.3400,129.8641
YPUG,-16.7219,137.4233
YPUN,-22.0667,123.1670
YPVD,-26.6667,142.5830
YPW,49.8342,-124.5000
YPWH,-27.7337,151.6324
YPWR,-31.1442,136.8170
YPX,60.0506,-77.2869
YPXM,-10.4504,105.6911
YPY,-29.4439,-56.8239
YPYA,-21.2116,149.0765
YPYD,-36.0606,144.1268
YPYF,-29.2621,117.6690
YPZ,54.3764,-125.9510
YQA,44.9754,-79.3065
YQB,46.7911,-71.3933
YQBE,-30.8792,147.8420
YQBK,-35.8566,143.5145
YQC,61.0464,-69.6178
YQD,53.9714,-101.0910
YQDG,-32.0050,117.4176
YQDI,-31.4982,150.5217
YQF,52.1822,-113.8940
YQG,42.2756,-82.9556
YQH,60.1168,-128.8220
YQI,43.8269,-66.0881
YQJ,50.0650,-125.2350
YQK,49.7883,-94.3631
YQL,49.6303,-112.8000
YQLP,-26.6092,144.2537
YQM,46.1132,-64.6772
YQN,50.1828,-86.6964
YQNS,-42.0757,145.5301
YQON,-33.0868,140.3299
YQQ,49.7108,-124.8870
YQR,50.4319,-104.6609
YQRN,-32.3250,138.1055
YQS,42.7700,-81.1108
YQT,48.3719,-89.3239
YQU,55.1797,-118.8850
YQUA,-30.2915,134.5268
YQUE,-30.3917,143.1420
YQV,51.2647,-102.4620
YQW,52.7694,-108.2437
YQX,48.9363,-54.5677
YQY,46.1611,-60.0498
YQZ,53.0261,-122.5100
YRA,64.1161,-117.3100
YRAG,-37.3774,143.3057
YRAM,-26.1500,143.0170
YRAT,-28.7197,113.7845
YRAV,-33.5390,119.9496
YRAW,-31.0130,125.3270
YRAY,-33.8690,151.2620
YRB,74.7169,-94.9694
YRBB,-25.8521,153.0692
YRBE,-37.1754,139.8052
YRBM,-17.1833,137.7670
YRBN,-34.6449,150.6421
YRBR,-16.7183,136.9450
YRBT,-20.1833,130.0170
YRBW,-35.9078,141.9779
YRC,50.1234,-124.8430
YRD,52.8237,-126.9650
YRDA,-32.4100,135.4850
YRDM,-21.9770,119.0170
YRDS,-20.5773,143.3011
YRDY,-27.1244,118.2794
YRED,-27.2056,153.0687
YREN,-34.1964,140.6740
YRF,53.6825,-57.0423
YRG,54.1797,-58.4575
YRHL,-21.9695,116.0624
YRI,47.7644,-69.5847
YRID,-37.4787,144.7211
YRJ,48.5197,-72.2657
YRKE,-37.8996,143.7098
YRKS,-19.8667,138.1000
YRL,51.0669,-93.7931
YRLE,-22.8833,117.4500
YRLH,-19.0292,138.7378
YRLL,-24.4609,148.6274
YRLO,-35.0371,139.1869
YRM,52.4297,-114.9040
YRMD,-20.7019,143.1150
YRN,51.6840,-127.2640
YRNG,-12.3564,134.8980
YRNW,-23.8283,134.9620
YRO,45.4605,-75.6440
YROB,-18.8450,143.7100
YROE,-20.7639,117.1552
YROI,-34.6429,142.7730
YROK,-35.9300,136.7200
YROM,-26.5450,148.7750
YROT,-29.2938,116.8901
YROV,-23.5992,134.5170
YRP,45.3192,-76.0222
YRQ,46.3528,-72.6794
YRR,50.4094,-125.1316
YRRB,-14.7348,134.5255
YRRG,-23.1016,119.3589
YRRR,-12.3333,135.6500
YRS,54.1672,-93.5572
YRSB,-25.8257,139.6275
YRSK,-18.7886,128.6240
YRST,-41.3327,147.0499
YRSV,-27.1333,145.9000
YRSY,-37.3924,144.7378
YRT,62.8114,-92.1158
YRTH,-37.9169,144.4837
YRTI,-32.0067,115.5400
YRTP,-15.6450,141.8444
YRUD,-22.5581,122.1481
YRV,50.9622,-118.1843
YRVE,-17.9000,130.2170
YRVL,-34.8494,147.7803
YRWA,-31.0308,125.1947
YRWF,-34.5635,138.9497
YRWH,-34.6497,144.3198
YRXB,-30.7084,136.7107
YRYH,-22.6258,119.9590
YRYK,-31.6535,138.6095
YRYL,-32.7709,149.9932
YRYW,-36.5372,144.2412
YSA,43.9282,-59.9490
YSAH,-22.8000,119.6170
YSAI,-23.7000,131.8670
YSAN,-27.9800,119.2970
YSAR,-27.0431,135.2420
YSAW,-15.1286,135.0099
YSB,46.6250,-80.7989
YSBG,-36.8550,145.7380
YSBK,-33.9236,150.9908
YSBO,-21.5667,139.7170
YSC,45.4386,-71.6914
YSCA,-33.2072,141.1730
YSCB,-35.3069,149.1950
YSCD,-30.1736,122.3222
YSCN,-34.0383,150.6864
YSCO,-32.0380,150.8320
YSCR,-31.2400,119.3600
YSDL,-12.7168,142.3667
YSDN,-20.0439,137.0193
YSDU,-32.2167,148.5750
YSDW,-37.7317,141.1250
YSE,49.7817,-123.1620
YSEA,-34.5690,139.3341
YSEN,-32.3950,115.8710
YSF,59.2503,-105.8410
YSFG,-34.3438,139.3100
YSFI,-19.7721,121.0907
YSFY,-42.9823,147.2093
YSG,62.4178,-110.6828
YSGD,-14.7950,142.4330
YSGE,-28.0497,148.5950
YSGR,-29.7083,152.9280
YSGT,-32.6008,151.1931
YSGW,-25.6746,142.0892
YSH,44.9458,-75.9406
YSHG,-20.4247,120.1410
YSHK,-25.8973,113.5758
YSHL,-34.5611,150.7890
YSHN,-34.7462,116.4917
YSHR,-20.2761,148.7550
YSHT,-36.4283,145.3915
YSHW,-33.9956,150.9520
YSI,45.1733,-80.1375
YSIA,-32.5575,136.7090
YSII,-9.3783,142.6250
YSJ,45.3161,-65.8903
YSK,56.5369,-79.2502
YSKR,-11.8663,142.0088
YSL,47.1571,-67.8362
YSLE,-38.1701,144.6890
YSLG,-17.0667,125.2500
YSLK,-35.5306,142.8899
YSLN,-15.8983,143.3830
YSLV,-23.5576,120.0471
YSM,60.0203,-111.9620
YSMB,-33.3677,151.2998
